customer_id,customer_segment,customer_city,customer_country,total_orders,total_items_purchased,total_lifetime_spend,avg_order_value
16747,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
16748,Corporate,Los Angeles,EE. UU.,1,1,327.75,327.75
16749,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
16750,Corporate,Enfield,EE. UU.,1,1,327.75,327.75
16751,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
16752,Home Office,Indianapolis,EE. UU.,1,1,327.75,327.75
16753,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
16754,Consumer,San Benito,EE. UU.,1,1,327.75,327.75
16755,Consumer,Tampa,EE. UU.,1,1,327.75,327.75
16756,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
16757,Corporate,Honolulu,EE. UU.,1,1,327.75,327.75
16758,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
16759,Consumer,Mesa,EE. UU.,1,1,327.75,327.75
16760,Consumer,Carson,EE. UU.,1,1,327.75,327.75
16761,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
16762,Consumer,Riverside,EE. UU.,1,1,327.75,327.75
16763,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
16764,Consumer,Elyria,EE. UU.,1,1,327.75,327.75
16765,Home Office,Lindenhurst,EE. UU.,1,1,327.75,327.75
16766,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
16767,Consumer,Humacao,Puerto Rico,1,1,327.75,327.75
16768,Consumer,Albany,EE. UU.,1,1,327.75,327.75
16769,Consumer,Columbus,EE. UU.,1,1,327.75,327.75
16770,Consumer,Lenoir,EE. UU.,1,1,327.75,327.75
16771,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
16772,Corporate,Azusa,EE. UU.,1,1,327.75,327.75
16773,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
16774,Consumer,Gilroy,EE. UU.,1,1,327.75,327.75
19282,Corporate,Middletown,EE. UU.,1,1,327.75,327.75
19283,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19284,Corporate,South Richmond Hill,EE. UU.,1,1,327.75,327.75
19285,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19286,Consumer,Bronx,EE. UU.,1,1,327.75,327.75
19287,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19288,Corporate,San Diego,EE. UU.,1,1,327.75,327.75
19289,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19290,Corporate,Stafford,EE. UU.,1,1,327.75,327.75
19291,Corporate,Canton,EE. UU.,1,1,327.75,327.75
19292,Corporate,Detroit,EE. UU.,1,1,327.75,327.75
19293,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19294,Consumer,Chicago,EE. UU.,1,1,327.75,327.75
19295,Consumer,Anaheim,EE. UU.,1,1,327.75,327.75
19296,Consumer,Miami,EE. UU.,1,1,327.75,327.75
19297,Corporate,Loveland,EE. UU.,1,1,327.75,327.75
19298,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19299,Corporate,Tustin,EE. UU.,1,1,327.75,327.75
19300,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19301,Home Office,Carmichael,EE. UU.,1,1,327.75,327.75
19302,Consumer,Los Angeles,EE. UU.,1,1,327.75,327.75
19303,Consumer,Tucson,EE. UU.,1,1,327.75,327.75
19304,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19305,Consumer,Waipahu,EE. UU.,1,1,327.75,327.75
19306,Consumer,Riverside,EE. UU.,1,1,327.75,327.75
19307,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19308,Corporate,Opelousas,EE. UU.,1,1,327.75,327.75
19309,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19310,Consumer,Arecibo,Puerto Rico,1,1,327.75,327.75
19311,Consumer,Garland,EE. UU.,1,1,327.75,327.75
19312,Consumer,Lancaster,EE. UU.,1,1,327.75,327.75
19313,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19314,Consumer,Simi Valley,EE. UU.,1,1,327.75,327.75
19315,Consumer,Compton,EE. UU.,1,1,327.75,327.75
19316,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19317,Corporate,Bakersfield,EE. UU.,1,1,327.75,327.75
19318,Consumer,Carrollton,EE. UU.,1,1,327.75,327.75
19319,Consumer,New York,EE. UU.,1,1,327.75,327.75
19320,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19321,Consumer,Corona,EE. UU.,1,1,327.75,327.75
19322,Consumer,Dearborn,EE. UU.,1,1,327.75,327.75
19323,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19324,Consumer,Brownsville,EE. UU.,1,1,327.75,327.75
19325,Consumer,New York,EE. UU.,1,1,327.75,327.75
19326,Consumer,Webster,EE. UU.,1,1,327.75,327.75
19327,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19328,Corporate,Ontario,EE. UU.,1,1,327.75,327.75
19329,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19330,Consumer,Forest Hills,EE. UU.,1,1,327.75,327.75
19331,Home Office,Newark,EE. UU.,1,1,327.75,327.75
19332,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19333,Consumer,Honolulu,EE. UU.,1,1,327.75,327.75
19334,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19335,Corporate,Gardena,EE. UU.,1,1,327.75,327.75
19336,Corporate,Norfolk,EE. UU.,1,1,327.75,327.75
19337,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19338,Corporate,Irvington,EE. UU.,1,1,327.75,327.75
19339,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19340,Corporate,Modesto,EE. UU.,1,1,327.75,327.75
19341,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19342,Corporate,Los Angeles,EE. UU.,1,1,327.75,327.75
19343,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19344,Consumer,Enfield,EE. UU.,1,1,327.75,327.75
19345,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19346,Corporate,Indianapolis,EE. UU.,1,1,327.75,327.75
19347,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19348,Corporate,San Benito,EE. UU.,1,1,327.75,327.75
19349,Home Office,Tampa,EE. UU.,1,1,327.75,327.75
19350,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19351,Home Office,Honolulu,EE. UU.,1,1,327.75,327.75
19352,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19353,Consumer,Mesa,EE. UU.,1,1,327.75,327.75
19354,Home Office,Carson,EE. UU.,1,1,327.75,327.75
19355,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19356,Consumer,Riverside,EE. UU.,1,1,327.75,327.75
19357,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19358,Corporate,Elyria,EE. UU.,1,1,327.75,327.75
19359,Corporate,Lindenhurst,EE. UU.,1,1,327.75,327.75
19360,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19361,Consumer,Humacao,Puerto Rico,1,1,327.75,327.75
19362,Consumer,Albany,EE. UU.,1,1,327.75,327.75
19363,Consumer,Columbus,EE. UU.,1,1,327.75,327.75
19364,Consumer,Lenoir,EE. UU.,1,1,327.75,327.75
19365,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19366,Consumer,Azusa,EE. UU.,1,1,327.75,327.75
19367,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19368,Consumer,Gilroy,EE. UU.,1,1,327.75,327.75
19369,Corporate,Astoria,EE. UU.,1,1,327.75,327.75
19370,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19371,Home Office,Hempstead,EE. UU.,1,1,327.75,327.75
19372,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19373,Home Office,Tallahassee,EE. UU.,1,1,327.75,327.75
19374,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19375,Consumer,Granada Hills,EE. UU.,1,1,327.75,327.75
19376,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19377,Consumer,Bakersfield,EE. UU.,1,1,327.75,327.75
19378,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19379,Home Office,Salt Lake City,EE. UU.,1,1,327.75,327.75
19380,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19381,Consumer,Antioch,EE. UU.,1,1,327.75,327.75
19382,Corporate,Memphis,EE. UU.,1,1,327.75,327.75
19383,Corporate,Clementon,EE. UU.,1,1,327.75,327.75
19384,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19385,Corporate,Garden Grove,EE. UU.,1,1,327.75,327.75
19386,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19387,Corporate,Peoria,EE. UU.,1,1,327.75,327.75
19388,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19389,Corporate,Brooklyn,EE. UU.,1,1,327.75,327.75
19390,Home Office,Ypsilanti,EE. UU.,1,1,327.75,327.75
19391,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19392,Home Office,Roswell,EE. UU.,1,1,327.75,327.75
19393,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19394,Home Office,Los Angeles,EE. UU.,1,1,327.75,327.75
19395,Home Office,Mission Viejo,EE. UU.,1,1,327.75,327.75
19396,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19397,Home Office,Springfield,EE. UU.,1,1,327.75,327.75
19398,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19399,Home Office,Cupertino,EE. UU.,1,1,327.75,327.75
19400,Corporate,Los Angeles,EE. UU.,1,1,327.75,327.75
19401,Corporate,Saint Charles,EE. UU.,1,1,327.75,327.75
19402,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19403,Corporate,Lockport,EE. UU.,1,1,327.75,327.75
19404,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19405,Corporate,Cleveland,EE. UU.,1,1,327.75,327.75
19406,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19407,Consumer,Murfreesboro,EE. UU.,1,1,327.75,327.75
19408,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19409,Corporate,Detroit,EE. UU.,1,1,327.75,327.75
19410,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19411,Corporate,Chicago,EE. UU.,1,1,327.75,327.75
19412,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19413,Corporate,Taylor,EE. UU.,1,1,327.75,327.75
19414,Corporate,Denver,EE. UU.,1,1,327.75,327.75
19415,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19416,Home Office,Brooklyn,EE. UU.,1,1,327.75,327.75
19417,Home Office,Rio Grande,Puerto Rico,1,1,327.75,327.75
19418,Consumer,Holland,EE. UU.,1,1,327.75,327.75
19419,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19420,Home Office,Marietta,EE. UU.,1,1,327.75,327.75
19421,Consumer,Stockton,EE. UU.,1,1,327.75,327.75
19422,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19423,Consumer,Columbia,EE. UU.,1,1,327.75,327.75
19424,Consumer,Provo,EE. UU.,1,1,327.75,327.75
19425,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19426,Consumer,Bronx,EE. UU.,1,1,327.75,327.75
19427,Corporate,Long Beach,EE. UU.,1,1,327.75,327.75
19428,Consumer,Azusa,EE. UU.,1,1,327.75,327.75
19429,Consumer,Virginia Beach,EE. UU.,1,1,327.75,327.75
19430,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19431,Corporate,Lilburn,EE. UU.,1,1,327.75,327.75
19432,Corporate,Honolulu,EE. UU.,1,1,327.75,327.75
19433,Corporate,Bismarck,EE. UU.,1,1,327.75,327.75
19434,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19435,Consumer,Gaithersburg,EE. UU.,1,1,327.75,327.75
19436,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19437,Corporate,Bismarck,EE. UU.,1,1,327.75,327.75
19438,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19439,Corporate,Garden Grove,EE. UU.,1,1,327.75,327.75
19440,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19441,Corporate,Brighton,EE. UU.,1,1,327.75,327.75
19442,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19443,Corporate,Sugar Land,EE. UU.,1,1,327.75,327.75
19444,Corporate,Sunnyvale,EE. UU.,1,1,327.75,327.75
19445,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19446,Corporate,Dallas,EE. UU.,1,1,327.75,327.75
19447,Corporate,Rochester,EE. UU.,1,1,327.75,327.75
19448,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19449,Consumer,Fremont,EE. UU.,1,1,327.75,327.75
19450,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19451,Home Office,Atlanta,EE. UU.,1,1,327.75,327.75
19452,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19453,Consumer,Panorama City,EE. UU.,1,1,327.75,327.75
19454,Consumer,Newark,EE. UU.,1,1,327.75,327.75
19455,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19456,Corporate,Dallas,EE. UU.,1,1,327.75,327.75
19457,Corporate,Carlisle,EE. UU.,1,1,327.75,327.75
19458,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19459,Consumer,Dallas,EE. UU.,1,1,327.75,327.75
19460,Consumer,Detroit,EE. UU.,1,1,327.75,327.75
19461,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19462,Consumer,Wheaton,EE. UU.,1,1,327.75,327.75
19463,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19464,Consumer,Bellflower,EE. UU.,1,1,327.75,327.75
19465,Corporate,Roseville,EE. UU.,1,1,327.75,327.75
19466,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19467,Consumer,Wilkes Barre,EE. UU.,1,1,327.75,327.75
19468,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19469,Corporate,Billings,EE. UU.,1,1,327.75,327.75
19470,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19471,Corporate,Rancho Cordova,EE. UU.,1,1,327.75,327.75
19472,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19473,Corporate,Long Beach,EE. UU.,1,1,327.75,327.75
19474,Consumer,Mount Prospect,EE. UU.,1,1,327.75,327.75
19475,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
19476,Corporate,Paramount,EE. UU.,1,1,327.75,327.75
19477,Corporate,Canovanas,Puerto Rico,1,1,327.75,327.75
19478,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19479,Corporate,Peabody,EE. UU.,1,1,327.75,327.75
19480,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19481,Corporate,Salinas,EE. UU.,1,1,327.75,327.75
19482,Consumer,Freeport,EE. UU.,1,1,327.75,327.75
19483,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19484,Corporate,San Ramon,EE. UU.,1,1,327.75,327.75
19485,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19486,Corporate,Miami,EE. UU.,1,1,327.75,327.75
19487,Home Office,Caguas,Puerto Rico,1,1,327.75,327.75
19488,Consumer,Tonawanda,EE. UU.,1,1,327.75,327.75
19489,Corporate,Caguas,Puerto Rico,1,1,327.75,327.75
19490,Home Office,Los Angeles,EE. UU.,1,1,327.75,327.75
19491,Consumer,San Jose,EE. UU.,1,1,327.75,327.75
19492,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
20755,Consumer,Caguas,Puerto Rico,1,1,327.75,327.75
116,Home Office,Caguas,Puerto Rico,2,7,324.95,108.32
9929,Consumer,Caguas,Puerto Rico,1,4,321.96,160.98
1396,Consumer,Caguas,Puerto Rico,1,3,319.97,106.66
2542,Corporate,Memphis,EE. UU.,1,3,319.97,159.99
9787,Consumer,Milwaukee,EE. UU.,1,3,319.97,106.66
9865,Corporate,Caguas,Puerto Rico,1,8,319.97,106.66
4554,Consumer,Saginaw,EE. UU.,1,4,319.96,159.98
813,Corporate,San Francisco,EE. UU.,1,7,319.93,159.97
2332,Consumer,Caguas,Puerto Rico,2,7,319.93,159.97
4644,Corporate,Caguas,Puerto Rico,2,3,309.98,103.33
78,Home Office,Parkville,EE. UU.,1,4,309.96,154.98
12395,Home Office,Provo,EE. UU.,1,4,309.96,154.98
253,Consumer,Caguas,Puerto Rico,1,6,309.89,154.94
8813,Consumer,Brooklyn,EE. UU.,2,6,309.89,154.94
8623,Corporate,Caguas,Puerto Rico,1,6,300.0,150.0
4024,Corporate,Caguas,Puerto Rico,1,5,299.99,149.99
135,Consumer,Caguas,Puerto Rico,1,1,299.98,299.98
1047,Consumer,Caguas,Puerto Rico,1,1,299.98,299.98
1401,Consumer,Lawton,EE. UU.,1,1,299.98,299.98
2036,Consumer,Caguas,Puerto Rico,1,1,299.98,299.98
2054,Consumer,Palo Alto,EE. UU.,1,1,299.98,299.98
3991,Corporate,Morristown,EE. UU.,1,1,299.98,299.98
4167,Consumer,Malden,EE. UU.,1,1,299.98,299.98
7159,Consumer,Hawthorne,EE. UU.,1,1,299.98,299.98
8072,Home Office,Caguas,Puerto Rico,1,1,299.98,299.98
8980,Consumer,Opelousas,EE. UU.,1,1,299.98,299.98
9644,Consumer,Mission Viejo,EE. UU.,1,1,299.98,299.98
11406,Corporate,Albuquerque,EE. UU.,1,1,299.98,299.98
12343,Consumer,Miami,EE. UU.,1,1,299.98,299.98
2745,Home Office,Caguas,Puerto Rico,1,3,299.97,99.99
12243,Consumer,Brooklyn,EE. UU.,1,3,299.97,299.97
2465,Consumer,Diamond Bar,EE. UU.,2,8,299.96,149.98
9620,Consumer,Greensboro,EE. UU.,2,6,299.96,149.98
2226,Home Office,Phoenix,EE. UU.,1,5,299.95,299.95
2760,Consumer,Santa Ana,EE. UU.,2,3,299.95,149.98
3616,Corporate,Chicago,EE. UU.,1,5,299.95,149.98
4634,Home Office,San Diego,EE. UU.,1,5,299.95,299.95
4804,Corporate,Jacksonville,EE. UU.,1,5,299.95,299.95
8996,Corporate,Augusta,EE. UU.,2,6,299.92,149.96
9363,Home Office,San Diego,EE. UU.,2,6,299.92,149.96
10989,Home Office,New York,EE. UU.,1,2,294.98,147.49
15678,Corporate,El Cajon,EE. UU.,1,1,293.04,293.04
15679,Corporate,Hamilton,EE. UU.,1,1,293.04,293.04
15680,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15681,Consumer,Hayward,EE. UU.,1,1,293.04,293.04
15682,Consumer,San Jose,EE. UU.,1,1,293.04,293.04
15683,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15684,Consumer,Edison,EE. UU.,1,1,293.04,293.04
15685,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15686,Consumer,Bell Gardens,EE. UU.,1,1,293.04,293.04
15687,Consumer,Los Angeles,EE. UU.,1,1,293.04,293.04
15688,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15689,Consumer,Laguna Niguel,EE. UU.,1,1,293.04,293.04
15690,Consumer,Stockton,EE. UU.,1,1,293.04,293.04
15691,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15692,Corporate,Newark,EE. UU.,1,1,293.04,293.04
15693,Home Office,Columbia,EE. UU.,1,1,293.04,293.04
15694,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15695,Home Office,New York,EE. UU.,1,1,293.04,293.04
15696,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15697,Consumer,Vacaville,EE. UU.,1,1,293.04,293.04
15698,Consumer,Aurora,EE. UU.,1,1,293.04,293.04
15699,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15700,Consumer,New York,EE. UU.,1,1,293.04,293.04
15701,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15702,Corporate,Chicago,EE. UU.,1,1,293.04,293.04
15703,Corporate,Henrico,EE. UU.,1,1,293.04,293.04
15704,Consumer,Baltimore,EE. UU.,1,1,293.04,293.04
15705,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15706,Consumer,National City,EE. UU.,1,1,293.04,293.04
15707,Corporate,Los Angeles,EE. UU.,1,1,293.04,293.04
15708,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15709,Consumer,Sunnyvale,EE. UU.,1,1,293.04,293.04
15710,Consumer,Des Plaines,EE. UU.,1,1,293.04,293.04
15711,Consumer,Fremont,EE. UU.,1,1,293.04,293.04
15712,Consumer,Lancaster,EE. UU.,1,1,293.04,293.04
15713,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15714,Corporate,Brooklyn,EE. UU.,1,1,293.04,293.04
15715,Corporate,Bronx,EE. UU.,1,1,293.04,293.04
15716,Corporate,Pawtucket,EE. UU.,1,1,293.04,293.04
15717,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15718,Consumer,Dallas,EE. UU.,1,1,293.04,293.04
15719,Consumer,Martinsburg,EE. UU.,1,1,293.04,293.04
15720,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15721,Consumer,Bronx,EE. UU.,1,1,293.04,293.04
15722,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15723,Home Office,Kailua,EE. UU.,1,1,293.04,293.04
15724,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15725,Home Office,Rialto,EE. UU.,1,1,293.04,293.04
15726,Home Office,San Jose,EE. UU.,1,1,293.04,293.04
15727,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15728,Consumer,Arlington,EE. UU.,1,1,293.04,293.04
15729,Consumer,San Jose,EE. UU.,1,1,293.04,293.04
15730,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15731,Consumer,Los Angeles,EE. UU.,1,1,293.04,293.04
15732,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15733,Consumer,Moreno Valley,EE. UU.,1,1,293.04,293.04
15734,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15735,Consumer,Bronx,EE. UU.,1,1,293.04,293.04
15736,Consumer,Hendersonville,EE. UU.,1,1,293.04,293.04
15737,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15738,Consumer,Salem,EE. UU.,1,1,293.04,293.04
15739,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15740,Consumer,Chicago,EE. UU.,1,1,293.04,293.04
15741,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15742,Consumer,New York,EE. UU.,1,1,293.04,293.04
15743,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15744,Consumer,Annandale,EE. UU.,1,1,293.04,293.04
15745,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15746,Consumer,Glenview,EE. UU.,1,1,293.04,293.04
15747,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15748,Consumer,Forest Hills,EE. UU.,1,1,293.04,293.04
15749,Home Office,Ballwin,EE. UU.,1,1,293.04,293.04
15750,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15751,Home Office,Woodbridge,EE. UU.,1,1,293.04,293.04
15752,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15753,Consumer,Los Angeles,EE. UU.,1,1,293.04,293.04
15754,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15755,Consumer,New York,EE. UU.,1,1,293.04,293.04
15756,Consumer,Pompano Beach,EE. UU.,1,1,293.04,293.04
15757,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15758,Consumer,Del Rio,EE. UU.,1,1,293.04,293.04
15759,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15760,Consumer,Aurora,EE. UU.,1,1,293.04,293.04
15761,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15762,Corporate,Elmhurst,EE. UU.,1,1,293.04,293.04
15763,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15764,Corporate,Chicago,EE. UU.,1,1,293.04,293.04
15765,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15766,Consumer,Hagerstown,EE. UU.,1,1,293.04,293.04
15767,Consumer,Fountain Valley,EE. UU.,1,1,293.04,293.04
15768,Corporate,Stockton,EE. UU.,1,1,293.04,293.04
15769,Home Office,East Lansing,EE. UU.,1,1,293.04,293.04
15770,Corporate,Mount Pleasant,EE. UU.,1,1,293.04,293.04
15771,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15772,Home Office,Brooklyn,EE. UU.,1,1,293.04,293.04
15773,Home Office,Baltimore,EE. UU.,1,1,293.04,293.04
15774,Home Office,Taunton,EE. UU.,1,1,293.04,293.04
15775,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15776,Corporate,Chapel Hill,EE. UU.,1,1,293.04,293.04
15777,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15778,Corporate,Rio Grande,Puerto Rico,1,1,293.04,293.04
15779,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15780,Corporate,Virginia Beach,EE. UU.,1,1,293.04,293.04
15781,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15782,Consumer,Arecibo,Puerto Rico,1,1,293.04,293.04
15783,Consumer,El Paso,EE. UU.,1,1,293.04,293.04
15784,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15785,Consumer,San Diego,EE. UU.,1,1,293.04,293.04
15786,Consumer,Loveland,EE. UU.,1,1,293.04,293.04
15787,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15788,Consumer,Chicago,EE. UU.,1,1,293.04,293.04
15789,Consumer,Lynn,EE. UU.,1,1,293.04,293.04
15790,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15791,Consumer,New Orleans,EE. UU.,1,1,293.04,293.04
15792,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15793,Consumer,Lutz,EE. UU.,1,1,293.04,293.04
15794,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15795,Consumer,Los Angeles,EE. UU.,1,1,293.04,293.04
15796,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15797,Home Office,San Diego,EE. UU.,1,1,293.04,293.04
15798,Home Office,Denver,EE. UU.,1,1,293.04,293.04
15799,Home Office,Caguas,Puerto Rico,1,1,293.04,293.04
15800,Home Office,Martinez,EE. UU.,1,1,293.04,293.04
15801,Consumer,Rock Hill,EE. UU.,1,1,293.04,293.04
15802,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15803,Consumer,San Juan,Puerto Rico,1,1,293.04,293.04
15804,Consumer,Las Vegas,EE. UU.,1,1,293.04,293.04
15805,Corporate,Rome,EE. UU.,1,1,293.04,293.04
15806,Corporate,Hialeah,EE. UU.,1,1,293.04,293.04
15807,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15808,Corporate,Princeton,EE. UU.,1,1,293.04,293.04
15809,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15810,Corporate,Chicago,EE. UU.,1,1,293.04,293.04
15811,Consumer,Caguas,Puerto Rico,1,1,293.04,293.04
15812,Consumer,Tonawanda,EE. UU.,1,1,293.04,293.04
15813,Consumer,Columbia,EE. UU.,1,1,293.04,293.04
15814,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15815,Corporate,Union City,EE. UU.,1,1,293.04,293.04
15816,Home Office,Detroit,EE. UU.,1,1,293.04,293.04
15817,Consumer,Portland,EE. UU.,1,1,293.04,293.04
15818,Corporate,Caguas,Puerto Rico,1,1,293.04,293.04
15819,Corporate,Brooklyn,EE. UU.,1,1,293.04,293.04
15820,Corporate,Pasadena,EE. UU.,1,1,293.04,293.04
15821,Consumer,Placentia,EE. UU.,1,1,293.04,293.04
